system_time_iso,frame_number,num_tlvs,tlv_types_hex,vital_count,total_packet_len
2026-06-02T15:52:27.853,231,4,0x3fc;0x3f2;0x3f3;0x3fd,0,234
2026-06-02T15:52:27.853,232,4,0x3fc;0x3f2;0x3f3;0x3fd,0,219
2026-06-02T15:52:28.054,233,4,0x3fc;0x3f2;0x3f3;0x3fd,0,233
2026-06-02T15:52:28.054,234,4,0x3fc;0x3f2;0x3f3;0x3fd,0,259
2026-06-02T15:52:28.054,235,4,0x3fc;0x3f2;0x3f3;0x3fd,0,246
2026-06-02T15:52:28.258,236,4,0x3fc;0x3f2;0x3f3;0x3fd,0,236
2026-06-02T15:52:28.258,237,4,0x3fc;0x3f2;0x3f3;0x3fd,0,371
2026-06-02T15:52:28.462,238,4,0x3fc;0x3f2;0x3f3;0x3fd,0,356
2026-06-02T15:52:28.462,239,4,0x3fc;0x3f2;0x3f3;0x3fd,0,1000
2026-06-02T15:52:28.663,240,5,0x3fc;0x3f2;0x3f3;0x3fd;0x410,1,1225
2026-06-02T15:52:28.663,241,4,0x3fc;0x3f2;0x3f3;0x3fd,0,353
2026-06-02T15:52:28.866,242,4,0x3fc;0x3f2;0x3f3;0x3fd,0,462
2026-06-02T15:52:28.866,243,4,0x3fc;0x3f2;0x3f3;0x3fd,0,519
2026-06-02T15:52:28.866,244,4,0x3fc;0x3f2;0x3f3;0x3fd,0,547
2026-06-02T15:52:29.068,245,4,0x3fc;0x3f2;0x3f3;0x3fd,0,326
2026-06-02T15:52:29.068,246,4,0x3fc;0x3f2;0x3f3;0x3fd,0,794
2026-06-02T15:52:29.272,247,4,0x3fc;0x3f2;0x3f3;0x3fd,0,592
2026-06-02T15:52:29.272,248,4,0x3fc;0x3f2;0x3f3;0x3fd,0,447
2026-06-02T15:52:29.473,249,4,0x3fc;0x3f2;0x3f3;0x3fd,0,353
2026-06-02T15:52:29.473,250,4,0x3fc;0x3f2;0x3f3;0x3fd,0,607
2026-06-02T15:52:29.675,251,4,0x3fc;0x3f2;0x3f3;0x3fd,0,320
2026-06-02T15:52:29.675,252,4,0x3fc;0x3f2;0x3f3;0x3fd,0,448
2026-06-02T15:52:29.675,253,4,0x3fc;0x3f2;0x3f3;0x3fd,0,605
2026-06-02T15:52:29.876,254,4,0x3fc;0x3f2;0x3f3;0x3fd,0,758
2026-06-02T15:52:29.876,255,4,0x3fc;0x3f2;0x3f3;0x3fd,0,279
2026-06-02T15:52:30.092,256,5,0x3fc;0x3f2;0x3f3;0x3fd;0x410,1,361
2026-06-02T15:52:30.092,257,4,0x3fc;0x3f2;0x3f3;0x3fd,0,785
2026-06-02T15:52:30.294,258,4,0x3fc;0x3f2;0x3f3;0x3fd,0,320
2026-06-02T15:52:30.294,259,4,0x3fc;0x3f2;0x3f3;0x3fd,0,261
2026-06-02T15:52:30.294,260,4,0x3fc;0x3f2;0x3f3;0x3fd,0,278
2026-06-02T15:52:30.497,261,4,0x3fc;0x3f2;0x3f3;0x3fd,0,456
2026-06-02T15:52:30.497,262,4,0x3fc;0x3f2;0x3f3;0x3fd,0,342
2026-06-02T15:52:30.701,263,4,0x3fc;0x3f2;0x3f3;0x3fd,0,229
2026-06-02T15:52:30.701,264,4,0x3fc;0x3f2;0x3f3;0x3fd,0,321
2026-06-02T15:52:30.902,265,4,0x3fc;0x3f2;0x3f3;0x3fd,0,574
2026-06-02T15:52:30.902,266,4,0x3fc;0x3f2;0x3f3;0x3fd,0,260
2026-06-02T15:52:31.106,267,4,0x3fc;0x3f2;0x3f3;0x3fd,0,625
2026-06-02T15:52:31.106,268,4,0x3fc;0x3f2;0x3f3;0x3fd,0,684
2026-06-02T15:52:31.106,269,4,0x3fc;0x3f2;0x3f3;0x3fd,0,621
2026-06-02T15:52:31.310,270,4,0x3fc;0x3f2;0x3f3;0x3fd,0,293
2026-06-02T15:52:31.310,271,4,0x3fc;0x3f2;0x3f3;0x3fd,0,413
2026-06-02T15:52:31.512,272,5,0x3fc;0x3f2;0x3f3;0x3fd;0x410,1,577
2026-06-02T15:52:31.512,273,4,0x3fc;0x3f2;0x3f3;0x3fd,0,353
2026-06-02T15:52:31.713,274,4,0x3fc;0x3f2;0x3f3;0x3fd,0,335
2026-06-02T15:52:31.713,275,4,0x3fc;0x3f2;0x3f3;0x3fd,0,326
2026-06-02T15:52:31.916,276,4,0x3fc;0x3f2;0x3f3;0x3fd,0,317
2026-06-02T15:52:31.916,277,3,0x3f2;0x3f3;0x3fd,0,192
2026-06-02T15:52:31.916,278,3,0x3fc;0x3f2;0x3fd,0,368
2026-06-02T15:52:32.121,279,2,0x3fc;0x3fd,0,184
2026-06-02T15:52:32.121,280,2,0x3fc;0x3fd,0,120
2026-06-02T15:52:32.324,281,2,0x3fc;0x3fd,0,128
2026-06-02T15:52:32.324,282,2,0x3fc;0x3fd,0,232
2026-06-02T15:52:32.526,283,2,0x3fc;0x3fd,0,152
2026-06-02T15:52:32.526,284,2,0x3fc;0x3fd,0,112
2026-06-02T15:52:32.727,285,2,0x3fc;0x3fd,0,96
2026-06-02T15:52:32.727,286,2,0x3fc;0x3fd,0,112
2026-06-02T15:52:32.727,287,2,0x3fc;0x3fd,0,120
2026-06-02T15:52:32.930,288,3,0x3fc;0x3fd;0x410,1,264
2026-06-02T15:52:32.930,289,2,0x3fc;0x3fd,0,400
2026-06-02T15:52:33.132,290,2,0x3fc;0x3fd,0,232
2026-06-02T15:52:33.132,291,2,0x3fc;0x3fd,0,104
2026-06-02T15:52:33.333,292,2,0x3fc;0x3fd,0,160
2026-06-02T15:52:33.333,293,2,0x3fc;0x3fd,0,112
2026-06-02T15:52:33.535,294,2,0x3fc;0x3fd,0,104
2026-06-02T15:52:33.535,295,1,0x3fd,0,52
2026-06-02T15:52:33.535,296,1,0x3fd,0,52
2026-06-02T15:52:33.736,297,2,0x3fc;0x3fd,0,88
2026-06-02T15:52:33.736,298,2,0x3fc;0x3fd,0,88
2026-06-02T15:52:33.939,299,2,0x3fc;0x3fd,0,88
2026-06-02T15:52:33.939,300,2,0x3fc;0x3fd,0,88
2026-06-02T15:52:34.141,301,2,0x3fc;0x3fd,0,112
2026-06-02T15:52:34.141,302,2,0x3fc;0x3fd,0,104
2026-06-02T15:52:34.357,303,2,0x3fc;0x3fd,0,104
2026-06-02T15:52:34.357,304,3,0x3fc;0x3fd;0x410,1,248
2026-06-02T15:52:34.357,305,2,0x3fc;0x3fd,0,96
2026-06-02T15:52:34.558,306,2,0x3fc;0x3fd,0,96
2026-06-02T15:52:34.558,307,2,0x3fc;0x3fd,0,96
2026-06-02T15:52:34.761,308,2,0x3fc;0x3fd,0,96
2026-06-02T15:52:34.761,309,2,0x3fc;0x3fd,0,224
2026-06-02T15:52:34.964,310,2,0x3fc;0x3fd,0,192
2026-06-02T15:52:34.964,311,2,0x3fc;0x3fd,0,544
2026-06-02T15:52:35.165,312,4,0x3fc;0x3f2;0x3f3;0x3fd,0,458
2026-06-02T15:52:35.165,313,4,0x3fc;0x3f2;0x3f3;0x3fd,0,464
2026-06-02T15:52:35.165,314,4,0x3fc;0x3f2;0x3f3;0x3fd,0,309
2026-06-02T15:52:35.367,315,4,0x3fc;0x3f2;0x3f3;0x3fd,0,409
2026-06-02T15:52:35.367,316,4,0x3fc;0x3f2;0x3f3;0x3fd,0,280
2026-06-02T15:52:35.571,317,4,0x3fc;0x3f2;0x3f3;0x3fd,0,230
2026-06-02T15:52:35.571,318,4,0x3fc;0x3f2;0x3f3;0x3fd,0,410
2026-06-02T15:52:35.772,319,4,0x3fc;0x3f2;0x3f3;0x3fd,0,305
2026-06-02T15:52:35.772,320,5,0x3fc;0x3f2;0x3f3;0x3fd;0x410,1,433
2026-06-02T15:52:35.975,321,4,0x3fc;0x3f2;0x3f3;0x3fd,0,809
2026-06-02T15:52:35.975,322,4,0x3fc;0x3f2;0x3f3;0x3fd,0,314
2026-06-02T15:52:35.975,323,4,0x3fc;0x3f2;0x3f3;0x3fd,0,564
2026-06-02T15:52:36.178,324,4,0x3fc;0x3f2;0x3f3;0x3fd,0,356
2026-06-02T15:52:36.178,325,4,0x3fc;0x3f2;0x3f3;0x3fd,0,253
2026-06-02T15:52:36.379,326,4,0x3fc;0x3f2;0x3f3;0x3fd,0,532
2026-06-02T15:52:36.379,327,4,0x3fc;0x3f2;0x3f3;0x3fd,0,912
2026-06-02T15:52:36.786,330,3,0x3f2;0x3f3;0x3fd,0,209
2026-06-02T15:52:36.786,331,3,0x3fc;0x3f2;0x3fd,0,472
2026-06-02T15:52:36.786,332,4,0x3fc;0x3f2;0x3f3;0x3fd,0,274
2026-06-02T15:52:36.989,333,4,0x3fc;0x3f2;0x3f3;0x3fd,0,220
