system_time_iso,elapsed_s,frame_number,target_id,range_bin,breathing_deviation,heart_rate_raw_bpm,breathing_rate_raw_bpm,heart_rate_filtered_bpm,breathing_rate_filtered_bpm,filter_valid,filter_reason,parser_variant,tlv_length,heart_circular_buffer_json,breath_circular_buffer_json
2026-06-02T15:12:18.614,63.147,720,0,18,0.043945,53.571,8.370,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.5185288861393929,0.21861473470926285,-0.3438376411795616,-0.14413627237081528,-0.00800604373216629,-0.027656175196170807,0.03590547293424606,0.1394161805510521,0.11506960541009903,0.2050737515091896,-0.11897929757833481,-0.3115558549761772,0.09063725173473358,-0.10995569080114365,-0.2591189071536064]","[0.1144753319521745,0.08843886082371076,0.12973502998550732,0.18977303033073742,0.28174961333473525,0.33183331017692885,0.32526821618278823,0.1875208092232545,0.0019305420418580365,-0.1731674003104369,-0.4161007928351561,-0.45805316443244615,-0.4102770614127318,-0.21926159436504047,0.026135269304116568]"
2026-06-02T15:12:20.031,64.564,736,0,13,0.046746,66.964,6.696,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.027670012414455415,0.01488739103078842,0.09325648695230485,0.07475872188806534,0.20534486919641495,-0.11401263028383254,-0.3673053398728371,0.021769432723522185,-0.14680088460445403,-0.25101313143968584,0.03671073764562607,0.24861177653074265,0.4613762184977531,0.2431223973631859,-0.4930360332131386]","[0.3307484447956085,0.3281207144260406,0.18927252888679505,-0.0028053462505340573,-0.17918598055839538,-0.4213758647441864,-0.4572079122066498,-0.40828787684440615,-0.2215808868408203,0.02586281895637512,0.16590700149536133,0.20420995950698853,0.20580167174339295,0.16808832287788392,0.07243240475654603]"
2026-06-02T15:12:21.449,65.981,752,0,13,0.066293,66.964,8.370,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.06571884800990423,-0.3316151683529218,0.060203988353411356,-0.10119290997584661,-0.20986776401599247,0.07461796353260676,0.28489254067341485,0.3270618731776873,0.19689984271923702,0.24804441283146542,-0.07848419596751531,-0.9528350417812665,-0.7881024663647016,0.2963666136066119,1.039729159573714]","[-0.15918866246938707,-0.19313613027334214,-0.14298090785741807,0.04494773894548415,0.2931652992963791,0.43423872739076613,0.45123120695352553,0.23545404821634291,-0.08695477694272996,-0.2632825717329979,-0.29761448949575425,-0.20447531789541246,-0.0895837888121605,-0.056510840356349956,0.03469046503305434]"
2026-06-02T15:12:22.865,67.398,768,0,13,0.103354,53.571,8.370,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.0179099977016449,0.24815475344657897,0.28874736428260805,0.11329939365386962,0.16940414309501647,-0.11121607422828675,-0.9659314811229706,-0.8287259399890899,0.22477042078971862,0.9110344588756562,1.0742262542247771,-0.18203461766242982,-1.2983310282230378,-0.30128962397575376,0.6399819791316986]","[0.3826444705327352,0.3966634829839071,0.1776542027791341,-0.1450619141260783,-0.32805818716684976,-0.3689553181330363,-0.27795297304789224,-0.16310900847117107,-0.14846331278483074,-0.09144407908121746,0.08607452710469563,0.1284438927968343,0.11141746838887531,0.07506435712178547,0.1650823911031087]"
2026-06-02T15:12:24.301,68.834,784,0,15,0.105167,50.223,15.067,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.09111445546150207,-1.02937131524086,-0.7181182444095612,0.3953674495220184,0.9501387536525726,1.0728330075740815,-0.1344689667224884,-1.263838344812393,-0.2643831312656403,0.7167592108249664,0.08973131179809571,-0.6582428753376007,0.17137849926948548,0.6589621365070343,0.10436696410179139]","[-0.4504421552022298,-0.3582570155461629,-0.24737568696339923,-0.23232217629750568,-0.1835412581761678,-0.005323608716328934,0.03099302450815837,0.010435620943705246,-0.03217979272206624,0.053406039873758956,0.10542682806650798,0.196277658144633,0.28217486540476483,0.37124494711558026,0.45948270956675213]"
2026-06-02T15:12:25.923,70.456,800,0,15,0.138192,71.986,8.370,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[1.0271087845166524,-0.07632220188776652,-1.1592661182085673,-0.06897515455881754,0.8547733982404073,0.07315539916356405,-0.8922926227251688,0.3782290776570638,1.1366984804471334,-0.6476829091707865,-0.8554326931635539,0.7245275934537252,0.8002771099408468,-0.5165263454119364,-0.7782717982927958]","[-0.4419187704722086,-0.4315956036249796,-0.4566610256830851,-0.486934224764506,-0.3787029186884562,-0.323190967241923,-0.3753452698389689,-0.15492109457651773,0.05566831429799399,0.2231974204381307,0.3341071208318075,0.473693331082662,0.6649672587712606,0.707912822564443,0.5897236069043478]"
2026-06-02T15:12:27.348,71.881,816,0,15,0.144822,60.268,21.763,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.9508768757184346,-0.5326953689257304,-0.4027258018652598,0.2973823388417562,0.05013979872067769,-0.2167473296324412,0.08189971645673116,0.2820731242497762,-0.24546615878740946,-0.5767324725786845,0.41568814118703207,0.8994078477223714,-0.23406203190485636,-0.7456106702486675,-0.023428008953730265]","[-0.20287936528523765,-0.2099210580190023,-0.20733564694722495,-0.18204062779744468,-0.13118308385213218,-0.07679479916890464,0.05094069639841714,0.27094668547312417,0.36250693003336587,0.30081373850504556,0.22447115580240884,0.12917930285135903,0.00018340746561684718,-0.11378687222798667,-0.21510046323140464]"
2026-06-02T15:12:28.763,73.296,832,0,11,0.154948,50.223,8.370,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.2376155324280262,-0.037782962620258334,0.11025144979357719,-0.29449094012379645,-0.4946815438568592,0.5194818906486034,0.9857154421508312,-0.16907555535435675,-0.7446144290268422,-0.06953138783574105,0.10699727460741996,-0.011683828383684158,0.29357355162501336,0.31988679692149163,-0.2764302261173725]","[0.141333278020223,0.2649607022603353,0.46608858903249106,0.5295211633046468,0.43859272797902427,0.33041447003682456,0.20945709546407065,0.058781321843465184,-0.07185155550638833,-0.1859665552775065,-0.3227506319681803,-0.4509220759073893,-0.47616392771402993,-0.461783234278361,-0.46971136728922525]"
2026-06-02T15:12:30.185,74.718,848,0,11,0.122674,75.335,8.370,64.190,11.561,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.40844357808430987,0.8090416272481282,-0.31813030640284223,-0.7097096959749858,0.018860258658727008,0.26623485287030535,-0.06424387494723002,-0.3242496768633525,-0.233250759045283,0.212301500638326,0.6853430350621541,-0.09583937327067057,-0.9642440001169841,-0.12558215061823527,0.4350249846776326]","[0.4419005711873373,0.30941661198933923,0.15001495679219565,0.015561183293660491,-0.07817379633585611,-0.018966833750406892,0.09959920247395834,0.20319398244222006,0.17153437932332358,0.09201844533284506,0.07441171010335287,-0.07375446955362955,-0.26324240366617835,-0.4372793833414713,-0.6862341562906901]"
2026-06-02T15:12:31.601,76.134,864,0,11,0.142625,60.268,8.370,60.268,8.370,1,filter_lockout_recovery_reset,u16_id_range_primary,136,"[0.32324132571617764,-0.038976495464642845,0.28444350014130276,0.00743210564057032,-0.5900092994173368,-0.029491153856118522,0.37310222039620083,0.11070445428291956,-0.13742327441771826,-0.36023527135451633,-0.42769771565993625,0.35765931258598965,0.5952243531743685,-0.10993984093268713,-0.3580342208345731]","[0.3202655514081319,0.2826957901318868,0.3445909221967061,0.3522775371869405,0.33171536525090534,0.22112061580022174,0.08068301280339557,-0.01975200573603314,-0.0661935607592265,-0.18756697575251263,-0.3433654109636943,-0.4358299771944682,-0.4777895013491313,-0.33445576826731366,-0.06839559475580853]"
2026-06-02T15:12:33.023,77.556,880,0,11,0.102372,53.571,8.370,57.337,8.370,1,ok,u16_id_range_primary,136,"[-0.014557715257008871,0.26534197131792703,-0.056508745749791464,-0.1962968667348226,-0.3211954494317373,-0.368033375342687,0.41542765895525613,0.6095244626204173,-0.1381846328576406,-0.396560933192571,-0.4424161275227865,-0.3548049588998159,0.18243238727251687,0.5906235913435618,0.2252087334791819]","[0.2505177776018779,0.11150544087092082,-0.0031729420026143373,-0.0731430729230245,-0.2236738880475362,-0.40343195994695025,-0.5166701753934224,-0.5758304079373677,-0.44455177386601763,-0.1865609367688497,0.11338417927424113,0.3485973397890727,0.5192366162935893,0.5616032401720683,0.5221905628840129]"
2026-06-02T15:12:34.457,78.990,896,0,11,0.124043,60.268,8.370,58.341,8.370,1,ok,u16_id_range_primary,136,"[-0.2903097947438558,0.47786372105280556,0.657637349764506,-0.10501653750737508,-0.367579319079717,-0.39143217404683434,-0.2879912932713827,0.23979758421579997,0.6519706169764201,0.30175843040148415,-0.12116427024205526,-0.1898720343907674,-0.24017430146535237,-0.38014049132665,0.04465251366297404]","[-0.4400391598542531,-0.5562065859635671,-0.617668213446935,-0.4903121014436086,-0.2370619793732961,0.05967318813006083,0.2913376073042552,0.4555138329664866,0.492995289961497,0.450627742211024,0.3289400319258372,0.23933207790056865,0.128741858402888,-0.011510493357976277,-0.09436309536298115]"
2026-06-02T15:12:35.878,80.410,912,0,11,0.010325,51.897,10.045,57.246,8.655,1,ok,u16_id_range_primary,136,"[-0.01549700101216634,0.337323127190272,0.2646649161974589,-0.15356558760007222,-0.6033688207467397,0.05493241349856059,0.7501206974188487,-0.10464072426160177,-0.7024475951989492,-0.08533948858579,0.38374709884325664,0.3465024212996165,0.015320209662119548,-0.18758285244305928,-0.30016881426175435]","[0.03925155599912008,-0.028533498446146645,-0.030686030785242714,-0.07085950175921123,-0.22400722901026407,-0.27149636546770733,-0.22969014445940653,-0.1330362061659495,-0.0003890494505564366,0.057462980349858604,0.11562781532605489,0.1585900088151296,0.1941781540711721,0.22588430841763815,0.19770320256551108]"
2026-06-02T15:12:37.297,81.830,928,0,11,0.033275,68.638,6.696,59.341,8.295,1,ok,u16_id_range_primary,136,"[0.04793407122294108,0.7507005492846172,-0.19943915208180746,-0.8445992906888325,-0.10169272025426229,0.48665143648783366,0.47828330198923746,0.11608354846636454,-0.1352288862069448,-0.30658171971639,-0.11838571627934774,0.32580997149149576,0.17259411613146464,-0.461639537413915,-0.21048997243245443]","[-0.2994466443856557,-0.24411183794339497,-0.1530209203561147,-0.03777891596158345,-0.009882750113805128,0.017665801445643114,0.03170674840609233,0.04304545919100444,0.05589768091837566,0.010252324740091967,-0.007813485463460279,0.08504050771395366,0.19968169728914897,0.19648855725924175,0.11227577726046245]"
2026-06-02T15:12:38.718,83.251,944,0,11,0.081374,60.268,6.696,59.541,7.950,1,ok,u16_id_range_primary,136,"[0.5031227499246598,0.17279431521892546,-0.3487018018960953,-0.1117223173379898,0.20517251193523406,-0.03939862251281738,-0.16915929019451142,-0.1630330950021744,-0.08003736734390259,0.06494863629341126,-0.07166090309619903,0.14741349518299102,0.4358927935361862,0.053459885716438296,-0.5990909904241561]","[-0.10866575837135314,-0.09934858381748199,-0.08186188489198684,-0.07962566763162612,-0.06149073839187622,0.0005620181560516357,0.1010090321302414,0.18880119025707245,0.3202021777629852,0.338249272108078,0.21280021071434022,0.014226502180099488,-0.16576736569404601,-0.27471845746040346,-0.3043719470500946]"
2026-06-02T15:12:40.137,84.670,960,0,11,0.084963,66.964,6.696,61.044,7.696,1,ok,u16_id_range_primary,136,"[-0.032416677474975585,-0.16976407766342164,-0.16664012372493744,-0.07259454429149628,0.07837138473987579,-0.07381202876567841,0.14551737308502197,0.44807461798191073,0.05636231005191803,-0.6053185671567917,-0.5222008436918258,-0.06300940215587617,0.24430857002735137,0.5481829434633255,0.18493906557559966]","[0.030193174878756206,0.1313862899939219,0.21915694574515024,0.35111674169699353,0.3696186790863673,0.24267413715521494,0.043561483422915145,-0.13651618858178458,-0.24525544544061026,-0.27473637958367664,-0.23045826454957327,-0.21892530222733816,-0.1600693811972936,-0.09149233003457387,-0.03025416036446889]"
2026-06-02T15:12:41.754,86.287,976,0,11,0.082310,61.942,6.696,61.214,7.507,1,ok,u16_id_range_primary,136,"[-0.07632620731989542,0.1450385590394338,0.4898872216542562,0.078688516219457,-0.6129975179831187,-0.5130463103453319,-0.03321515123049418,0.26940949161847433,0.5561990280946095,0.20839805801709493,-0.28165371815363566,-0.3022459010283152,-0.148023189107577,-0.007566080490748087,0.2274532010157903]","[0.31622116764386493,0.1146907111008962,-0.0668804148832957,-0.1754450301329295,-0.2043989400068919,-0.1599828104178111,-0.14627281824747723,-0.08795006076494853,-0.02010263005892436,0.04216538866360982,0.11710261305173238,0.13895051678021747,0.09376644094785054,0.007134010394414261,0.03100185592969258]"
